1	2	3	4	5	location
-88	-80	-76	-70	-94	center
-88	-84	-80	-70	-90	center
-88	-82	-76			center
-88	-80	-80	-60	-90	center
-90	-86	-78	-60	-94	center
	-84	-76	-60	-88	center
-94	-82	-76		-90	center
-94	-88	-76	-68		center
-88	-88	-76		-90	center
-96	-82	-76	-60	-88	center
-88	-82		-60	-94	center
-94	-82	-76	-60	-88	center
-90	-84	-76	-70	-96	center
-90	-84	-80	-60	-90	center
-90	-84	-76	-60		center
	-84	-76	-60		center
-94	-86	-80			center
-94	-80	-78	-68	-90	center
-90	-80	-76	-60		center
-94	-88	-80	-60	-90	center
-88	-88	-76	-60	-88	center
-94	-84	-78	-60		center
	-90		-68		center
-88	-80	-78	-60	-90	center
-88	-84	-78	-60	-88	center
	-84	-78	-60		center
-88	-88	-78	-68	-88	center
-96	-88	-78	-68	-96	center
-88	-84	-78	-60	-96	center
-94	-80		-60		center
-92	-80	-78	-60	-88	center
-88	-88	-78	-60		center
-88	-84	-78	-68	-88	center
-88	-88	-78	-68	-96	center
-96	-80	-78	-60	-90	center
-88	-84	-78	-60		center
	-88	-78	-60	-88	center
-94	-88	-78	-60		center
-94	-82	-78		-90	center
-88	-84	-78	-68		center
-88	-84	-78	-68	-96	center
-88	-84	-76		-88	center
-96	-84		-60	-96	center
-88	-88	-78	-60	-88	center
-88	-88	-78	-60	-88	center
-88	-80	-78	-68	-90	center
-94	-82	-78	-68		center
-94	-80	-78	-60	-94	center
-86	-88	-78	-60	-88	center
-94	-82	-80			center
-92	-84	-80	-60	-94	center
-88	-84	-80		-94	center
-92	-90	-76	-70	-96	center
-94	-84			-96	center
-94	-80	-78	-60		center
-88	-90	-80		-88	center
-90	-90	-76	-60	-96	center
	-84	-80	-60	-90	center
-88	-80	-76		-96	center
	-80	-78	-70		center
-92	-84	-78	-60	-88	center
-96	-78		-60	-96	center
-88	-84	-78	-60		center
-90	-82	-78		-94	center
-96	-80	-76		-90	center
-88	-80	-76	-68	-94	center
-92	-80	-78		-94	center
-88	-78	-78	-60	-88	center
-88	-82	-78		-96	center
-94	-82		-60		center
-90	-82	-80	-62	-96	center
-90	-92	-76	-64	-90	center
-90	-84		-64	-88	center
-92	-88	-78	-60	-88	center
	-82	-76	-60	-96	center
-94	-78	-76	-60	-88	center
-90	-80		-60		center
			-68		center
-94	-80	-76		-96	center
-90	-88	-78	-60	-96	center
-90	-88	-76	-60	-90	center
-96	-80	-76	-62	-96	center
-92	-82		-68		center
-94	-86	-76	-68		center
-88	-88	-76	-60	-94	center
-88	-80	-78	-60	-96	center
	-90	-76	-60	-88	center
	-84	-76	-66	-96	center
-90	-84	-80	-64	-94	center
-94	-84	-78		-94	center
-94	-88	-76	-60	-88	center
-88	-84	-76	-60		center
-88	-80	-76	-60	-86	center
-94	-82	-74	-66		center
-92	-80	-80		-88	center
-90	-84	-76	-60		center
-94	-80	-76		-96	center
-88	-82	-80		-88	center
-90	-78		-60		center
-94	-80	-86		-88	center
-88	-82	-76	-68		center
-90	-90	-74	-68	-90	center
-88	-86	-76		-92	center
-92	-80	-86	-58	-96	center
-90	-86			-94	center
-90	-84	-76	-66		center
-92	-78			-96	center
-92	-82	-76	-66	-90	center
-88	-82	-76	-66	-88	center
	-82			-94	center
-88	-78	-76	-60	-94	center
-90	-84	-80	-60		center
	-90	-76	-58		center
-90	-90	-76			center
-92	-84	-80	-66	-94	center
-88	-84	-74		-90	center
-92	-80	-76	-60	-90	center
-92	-84	-80	-60	-94	center
	-90	-76	-60	-96	center
-88	-84	-74	-66	-94	center
-90	-90		-66		center
-90	-90	-76	-60		center
-88	-84	-76			center
-90			-58		center
-90			-66	-88	center
-92	-90	-76	-66	-96	center
-92	-78	-78	-60		center
-90		-78	-60	-94	center
-92	-80	-78	-66	-96	center
-88	-84	-74	-68	-88	center
-92	-82	-76	-60	-96	center
-90	-78	-74	-62		center
-96	-88	-74	-70	-88	center
-88	-86	-76	-70	-88	center
	-82	-74	-68		center
-92	-78	-78	-66	-90	center
	-88	-78	-60	-88	center
-92	-78	-78	-60	-88	center
-90	-88		-60	-88	center
-92	-88	-74	-66	-90	center
-90	-90				center
-88	-84		-60	-88	center
-92	-84	-80	-60		center
-92	-82	-80	-60	-94	center
-90	-88	-76	-60	-96	center
-92	-78	-76	-66	-90	center
-88	-78	-80		-90	center
	-82	-76	-60		center
-92		-74	-60	-88	center
-90	-88			-94	center
-90	-88	-74	-60	-90	center
-88	-84		-68	-88	center
-92	-84	-74	-68	-88	center
	-88	-78	-60		center
-90	-90	-76		-96	center
-90	-82	-74	-60	-90	center
	-84		-60	-96	center
-90	-84	-74		-88	center
-92	-88	-78	-66	-90	center
-92	-88	-76	-68	-90	center
-92	-86	-74		-88	center
-88		-78	-60		center
-90	-84	-74	-60	-96	center
-92	-82	-78	-60	-94	center
-88	-88		-68	-94	center
-90	-88	-74	-68	-88	center
	-84	-76	-60		center
	-82				center
-90	-82	-78		-88	center
	-78		-60		center
	-80	-76	-60	-94	center
-92	-88		-68		center
-88	-84	-78			center
-88	-80	-74	-60	-90	center
-90	-84		-60	-90	center
	-84	-76	-60		center
-92	-88	-74		-88	center
-88	-88	-76	-68	-90	center
-90	-78	-76	-68	-96	center
	-84	-76		-90	center
-90	-80		-58	-90	center
-88	-84	-76			center
-92	-88	-78	-60	-88	center
	-84			-90	center
-88	-84	-76	-68	-90	center
-92	-84	-74		-90	center
-92	-82	-78	-60	-94	center
	-84	-78	-60		center
-90	-90	-74			center
-92			-60	-94	center
-90	-84	-76	-60	-94	center
-90	-82	-78	-66	-90	center
-90	-78	-76	-66		center
	-78	-78		-92	center
-92	-78	-74	-60	-94	center
-92	-88	-76		-90	center
-90	-78	-78	-60		center
-90	-88	-74	-66		center
-88	-84	-74	-66		center
-90	-84	-78	-60	-90	center
-92	-88		-60	-96	center
-90	-78	-76	-60	-88	center
-88	-82	-80		-96	center
-88	-90	-76	-66	-96	center
-90	-78	-74		-94	center
-88	-88	-78	-58	-88	center
-90	-82	-76		-94	center
-88	-88	-74	-60	-90	center
-92	-84	-78	-66	-94	center
-92	-90	-76		-94	center
-88	-88	-78	-60	-96	center
	-78	-92	-60	-88	center
-88	-82	-76	-60		center
-90	-82	-76		-90	center
-92	-90	-74	-66	-90	center
-90	-78	-78		-90	center
-90	-90	-76	-60	-96	center
-92	-78	-74		-90	center
-90	-84		-60	-90	center
-92	-82	-74		-88	center
-90	-88		-66	-90	center
-90	-82	-76		-94	center
	-84	-78	-60	-90	center
		-76	-58		center
-92	-78	-76	-60	-96	center
-92	-82	-78	-66	-94	center
-90	-90	-76		-90	center
-90	-88	-76	-60	-90	center
-92	-80	-74	-60	-88	center
-92	-90	-78	-60	-94	center
-90	-78	-74	-60	-88	center
-90	-78	-76		-90	center
-90	-78	-76	-66	-94	center
-92	-84	-78	-60		center
-88	-88	-78	-60	-96	center
-90	-84	-76	-60	-94	center
-92	-84	-74	-60	-96	center
-92	-82	-78		-96	center
-92	-84	-76	-68	-90	center
-92	-88	-76		-90	center
-92	-80	-76	-60	-94	center
-92	-84	-76	-60	-88	center
-92	-84	-76		-96	center
-92	-80	-76	-60	-90	center
-90	-84	-80	-66	-90	center
	-88	-76	-68	-90	center
-88	-80	-76	-60	-96	center
-90	-84	-76	-60	-90	center
-90		-76	-60		center
	-90	-76	-68	-90	center
-90		-76	-68	-90	center
	-90	-76	-60	-90	center
-90	-90	-76	-60		center
-90	-90	-74	-60		center
-90	-80	-76	-60		center
-90	-80	-74	-68	-96	center
	-84	-76		-90	center
-92	-88	-76	-60		center
-90	-80	-78	-60	-90	center
-90	-84	-74			center
	-88	-80	-60	-88	center
	-88	-74	-66	-88	center
-92	-88	-76	-66	-90	center
-90	-78	-80		-88	center
-88	-90	-76	-60	-96	center
-92	-88	-74		-88	center
	-88	-76	-60		center
	-78	-76	-60	-96	center
-92	-84	-76		-88	center
-92	-86	-76	-66	-96	center
-90	-84	-74		-88	center
-90	-82	-76	-60		center
-92	-82	-76		-90	center
-92	-84	-76	-60	-96	center
-90	-88	-80	-68	-96	center
	-90	-76	-68	-88	center
-92	-82	-76	-68		center
	-88	-80	-60		center
-92	-78	-76		-90	center
-90		-80	-60		center
-92	-96	-74	-60	-90	center
-90	-88	-76	-66	-90	center
-90	-84	-78	-66		center
-92	-82	-76	-60		center
-92	-80	-74	-60	-90	center
-92	-82	-78	-58	-90	center
-90	-78	-74	-66		center
	-78	-74	-66	-88	center
-92	-78		-60	-88	center
-90	-90	-78	-60		center
-92	-90	-78			center
-90	-82	-74	-60		center
-92	-88	-78	-66	-96	center
-90	-78	-74	-66	-96	center
	-84	-74		-90	center
-90	-80	-74			center
-90	-90	-76	-60	-90	center
-92	-80	-76		-96	center
-90	-96	-78	-60		center
	-78	-74	-60	-96	center
-90	-84	-76		-96	center
-92	-84	-76	-66	-94	center
-90	-80	-74		-96	center
-90	-78		-60	-90	center
-88	-78	-76	-60		center
-90	-84	-74	-60	-90	center
-92	-84	-78	-66		center
-90	-82	-76	-66		center
-90	-88	-76	-60	-94	center
-90	-78		-60	-90	center
	-84	-78	-60	-88	center
-92	-80			-96	center
-92	-90	-80	-66	-90	center
-92	-84	-74		-90	center
-86	-80	-74	-60	-88	center
					center
	-84		-60		center
		-74	-60	-96	center
-92	-82	-74	-66	-90	center
-92	-80	-74	-66	-94	center
-92	-78	-74	-60	-88	center
-92	-78	-80			center
-92	-80		-60	-88	center
-90	-82	-80	-66	-94	center
	-82	-76	-66		center
-90	-88	-74	-60		center
			-60	-90	center
-92	-84	-80	-60	-96	center
-90	-78		-66	-88	center
-88	-84		-66	-90	center
-92	-88	-76			center
-90	-90			-90	center
-92	-88	-90	-60	-90	center
-90	-84	-76		-88	center
	-78	-76	-60	-94	center
-92	-78	-74	-66		center
-90	-84	-80	-66	-88	center
-90	-90	-78	-60		center
-90	-88	-76	-60	-96	center
-90	-82	-78	-60		center
-90	-88	-76	-66	-90	center
-90	-88	-80			center
-90	-84	-76	-58	-94	center
-92	-82	-76	-58		center
-90	-88	-80	-60		center
-92	-84		-60		center
-90	-84	-80	-66	-96	center
-90	-82	-80	-60	-90	center
-92	-82	-74	-60		center
-92	-82	-80		-94	center
-92	-82	-76	-60		center
-92	-88	-80		-90	center
-92	-82	-76	-66	-94	center
	-80	-76		-90	center
	-78	-74			center
			-60	-96	center
-92	-80			-96	center
-92	-84	-80	-60	-90	center
	-78	-74			center
-90	-84	-80	-68	-96	center
-92		-76	-60	-96	center
-92	-82	-76	-60	-94	center
-90	-78	-76	-60	-96	center
-90	-84	-74	-60	-96	center
-90	-80		-60		center
-90	-88	-74		-90	center
-92	-88	-80	-66	-94	center
-90	-84	-74		-88	center
	-88	-80	-58		center
-90	-82	-76		-94	center
-92	-82	-74	-60	-90	center
-92	-84	-80	-66	-90	center
	-84	-76	-66	-88	center
	-84		-60		center
-92	-90	-76	-60	-88	center
	-84	-76	-60		center
-90	-88	-74	-60	-96	center
-92	-88	-76	-60		center
-92	-84	-76			center
-92	-82	-76	-66	-88	center
	-80	-76	-66	-88	center
-90	-82	-74	-60	-90	center
	-90	-76	-60	-94	center
-90	-84	-76		-90	center
	-88		-60	-90	center
-92	-82	-76	-60	-94	center
-90	-90	-78	-66	-90	center
-90	-90	-78		-90	center
-92	-84	-76	-60	-96	center
-92	-78	-80	-58	-88	center
-90	-84	-76	-60		center
	-84	-76	-60	-90	center
-92	-88	-78	-68	-94	center
-92	-88	-76		-90	center
	-78	-76	-60	-96	center
-92	-88	-78	-60		center
-90	-90	-76	-60	-90	center
-92	-84	-76		-88	center
-94	-80	-78	-66	-90	center
-92	-80	-74	-66	-94	center
-90	-88	-76	-68	-88	center
-92	-84	-76	-60	-94	center
-92				-94	center
-92	-84	-78	-60		center
-92	-84	-74	-60	-88	center
-92			-58	-90	center
-88	-88	-74	-66	-94	center
-88	-88	-78	-68	-94	center
-92	-80	-76	-60	-90	center
-90	-90	-78	-60	-90	center
-90	-82	-76		-90	center
-90	-78	-78	-60		center
-92	-88	-74			center
-90	-88	-74	-68	-90	center
	-80	-78	-68	-94	center
-88	-78	-76	-60	-90	center
-92	-88	-76		-90	center
-90	-84	-80	-60	-88	center
-92	-90	-76		-88	center
-90	-78	-76		-88	center
-90	-82	-76	-68	-96	center
-88	-88	-74	-66	-88	center
-90	-88	-76	-60	-88	center
-92	-88	-78	-60		center
-90	-82	-74		-96	center
-90	-78	-76	-60	-90	center
-92	-88	-78	-60	-88	center
-90	-82	-74	-68	-94	center
-90	-88	-76		-96	center
-92	-78		-60	-88	center
-92	-78	-74		-90	center
-92	-80	-76	-58		center
-90	-78	-74	-68	-96	center
-92	-78	-74	-66	-90	center
-90	-84	-78	-60	-90	center
	-84	-76	-60		center
-92		-76	-60		center
-92	-78	-76	-60		center
-90	-84	-78	-60		center
-90	-80	-74		-90	center
-92	-80	-78	-68		center
-90	-84	-78	-68	-96	center
-90	-84	-78	-60	-94	center
-92	-90		-60	-94	center
	-84	-76	-60	-94	center
	-88	-78	-68	-96	center
-90	-78	-78	-68	-94	center
-92	-82	-76		-88	center
-92	-88	-74	-60	-90	center
-90	-88	-78	-60		center
-92	-80	-78	-60	-96	center
	-88	-74		-90	center
-90	-88	-76	-68	-94	center
-88		-78			center
-90	-84	-74	-60	-90	center
	-80	-74	-60	-90	center
-90	-82	-80	-60	-96	center
-92	-88	-74	-68		center
-88	-90	-78	-68	-90	center
-92	-84	-78	-60	-90	center
-88	-88	-74	-60	-94	center
-90	-90	-80	-60	-94	center
-92	-84	-76	-60	-96	center
-90	-84	-76	-68		center
-90	-84	-78	-68	-90	center
-92	-84	-74	-60	-96	center
	-82			-88	center
	-84			-90	center
-92		-74	-60		center
-90	-84		-68	-88	center
-92	-84	-76	-68	-88	center
-90	-88	-74		-90	center
	-84		-60	-94	center
-92	-84			-90	center
-90	-84	-74	-60	-96	center
-92	-78	-74	-68	-94	center
-90	-88	-78	-66		center
-92	-84	-74	-60	-94	center
-90	-84	-74		-94	center
	-88	-76	-60	-90	center
-90	-82	-80	-68		center
-90	-88		-60	-94	center
-92	-84	-78	-60	-90	center
-88	-90		-58		center
		-74			center
-90	-82	-78	-68	-90	center
	-82	-76	-60	-94	center
-90	-82				center
-92	-84	-78	-60	-96	center
-90	-90	-76	-60	-90	center
-90	-82	-78	-66	-90	center
-92	-80	-78	-60	-90	center
	-82	-74	-60		center
-90	-80	-74	-68	-90	center
-92			-68	-90	center
-92	-84		-60		center
-92	-88	-76	-60	-94	center
-92	-90	-78	-60		center
-92	-90	-76	-60	-96	center
-90	-88	-74		-90	center
-90	-88	-74	-68	-90	center
-90	-90	-74			center
-90	-90	-78	-58	-88	center
	-84		-60	-96	center
-90	-88	-74	-60	-88	center
	-88	-78		-88	center
-92	-80	-74	-68		center
-90	-88	-76	-68	-88	center
-90	-88	-78		-90	center
-92	-78	-74	-60		center
-90	-78	-78	-60		center
-92	-88			-90	center
	-78	-78	-60	-90	center
	-82	-78	-68	-94	center
-90	-84	-74	-68		center
-92	-80	-76	-60	-90	center
	-88	-78	-60		center
-92	-82	-74	-60		center
-90	-80	-76	-60		center
-92	-78	-74	-68	-94	center
-92	-82	-78	-68		center
-92	-90	-74		-96	center
-90	-84	-74			center
-90	-88		-60	-94	center
-90	-82	-78	-60		center
-88	-84	-76	-60	-90	center
-90	-78	-74	-68		center
-92	-88	-78		-94	center
-88	-84	-76		-90	center
-92	-84	-78	-60	-88	center
	-80	-74	-60	-90	center
-90	-78	-76	-60	-96	center
-92	-88	-78	-60	-88	center
-88	-88	-74	-68	-94	center
-90	-78	-76		-94	center
	-78	-74	-60	-96	center
	-82	-76	-60	-90	center
-88	-80	-76	-60	-86	center
	-80	-74	-66		center
-90	-80	-74	-68	-90	center
-92	-78	-76	-60		center
-90	-84	-78	-60		center
	-90	-76	-60		center
-90	-82				center
-90	-88		-68		center
	-78		-66	-94	center
-90	-84	-78	-60	-90	center
-90	-88	-76	-60	-90	center
-92	-84	-76	-60	-90	center
-92	-88	-78	-60		center
-90	-88		-68	-96	center
-90	-90	-76	-66	-88	center
-90	-80	-76	-60	-90	center
-92	-90		-60	-94	center
-92	-88	-76	-60	-94	center
-88	-80	-78	-60	-96	center
-90	-80	-78	-60	-94	center
-92	-82		-68	-94	center
	-88	-74	-68	-90	center
-88	-90	-78			center
-92	-90		-60	-90	center
-90	-78	-78	-60		center
-88	-78	-74	-68		center
-92	-88	-76	-68	-94	center
-92			-60	-94	center
	-82		-60		center
-90	-90	-74	-58		center
-92	-78	-76		-96	center
-92	-88	-74	-68	-90	center
-90	-80	-78	-60	-90	center
-92	-84	-78	-60	-90	center
-90	-90	-74		-90	center
-92	-90	-76	-58	-90	center
-90	-84	-78	-68		center
	-90		-68		center
-92	-88	-76		-90	center
	-78	-78	-60	-94	center
-92	-84	-76		-88	center
-92		-78	-60		center
-90	-84	-78	-60		center
-92	-88	-76		-90	center
-92	-84	-74	-68	-94	center
-90	-88		-60		center
	-88		-60		center
-92			-60	-88	center
-90	-84	-76			center
			-68		center
	-84	-74			center
-92	-84	-78		-94	center
-92	-84	-76	-60		center
-92	-82	-76		-88	center
	-82	-78			center
	-90	-74	-60		center
	-82	-76	-60		center
	-82	-76	-68		center
	-88	-74	-60		center
	-82	-76	-60		center
	-84	-76	-60	-96	center
-90	-84	-76	-58	-88	center
		-78	-60		center
	-82	-74	-68		center
	-78	-76	-68		center
-90	-80		-60	-94	center
-88	-84				center
-88	-80	-76	-60	-88	center
-90	-84	-74		-96	center
-90	-80		-68	-96	center
-92	-80	-78		-94	center
-90	-88	-74			center
	-90	-76	-60	-88	center
-92	-90	-76	-60		center
-88	-80	-78			center
-88	-84	-78	-60		center
-90	-82	-74	-68	-90	center
-88	-78	-76	-68	-90	center
-92	-84	-76	-58		center
-90	-88	-74	-60	-90	center
-92	-80		-58	-96	center
-90	-84	-78	-66	-90	center
-90	-90	-78	-68	-88	center
-88	-90		-60	-88	center
-90	-84	-78	-60	-96	center
-90	-80	-74			center
-92	-78		-60	-96	center
	-90				center
	-90	-74		-96	center
-90	-88	-76	-66	-90	center
-90		-74	-68	-90	center
	-88	-78			center
-92	-82	-78	-60		center
-90	-88	-74	-60		center
-92	-84	-92	-60		center
-92	-88		-68	-88	center
-90	-80	-90	-66	-90	center
-92	-84	-76		-88	center
-90	-84		-60		center
-90	-84	-74	-60	-94	center
-90	-80	-74	-60		center
	-80	-78	-60	-88	center
-92		-74	-68	-90	center
-90	-88	-76	-66		center
-92	-84	-74	-60	-94	center
-90	-78		-60	-96	center
		-74	-60	-90	center
-92	-78	-76	-60	-90	center
	-88			-96	center
-92	-88	-74	-68	-90	center
-92	-82	-78	-60		center
-92	-82	-74	-60	-94	center
-88	-84	-76		-96	center
-88	-88	-78	-60	-96	center
	-80	-76	-60		center
-92	-88	-78	-60		center
-92	-78	-74		-94	center
-88	-88		-68		center
-90	-80	-76	-68		center
-92	-80	-74	-60	-96	center
-90	-88	-74	-60	-96	center
	-90	-76	-60	-88	center
-92	-82	-78	-60	-90	center
-88	-82	-76		-88	center
-92	-78		-68	-96	center
-92	-84	-76	-60	-94	center
-92	-80	-78	-60	-90	center
-88	-82	-74	-60	-90	center
-92	-78	-76	-60	-88	center
-92	-88	-78	-68	-94	center
-92	-78	-76	-68	-88	center
-92	-78	-78	-60	-94	center
-92	-84	-78		-88	center
-90	-84	-76	-60	-90	center
-90	-84	-78	-60	-90	center
-92	-84	-78	-68	-90	center
-92	-88			-90	center
-90	-90	-76	-60		center
-92	-82	-78	-60	-94	center
-90	-82	-74	-60		center
	-80	-80	-68	-90	center
-92	-88	-78	-68	-90	center
	-82	-74	-68		center
-92	-78		-60	-90	center
-92	-78	-78	-60		center
-92	-84	-74	-60	-88	center
-90	-78	-78			center
-88	-84	-74	-60		center
-92	-84	-76		-90	center
	-78	-78	-68	-90	center
-92	-88	-78	-68	-88	center
-92	-88	-76	-60		center
-92	-90	-78	-60		center
-90	-80	-74	-60	-90	center
-90	-80	-76	-60	-90	center
-92	-84	-78	-68	-90	center
-90	-78	-74	-68	-90	center
-92		-76	-60		center
-90	-78		-60	-96	center
-90	-88	-74		-94	center
-88	-88	-76	-60	-88	center
-92	-90	-78	-68	-94	center
-90	-82	-76	-68	-94	center
-92	-80	-78	-60		center
-90	-84	-74	-60	-90	center
-92	-82	-74	-60		center
-90	-78	-78	-58	-96	center
-90	-88	-78			center
-90	-80	-74	-68	-96	center
	-82	-74	-68		center
-90	-78	-78	-60		center
-92	-80	-76	-60		center
-90	-88	-74	-60		center
-92	-88	-74	-66	-94	center
-92	-88	-76	-68	-94	center
-90	-84	-74			center
-92	-82	-74	-60		center
	-88	-78	-60	-94	center
-90	-78	-74	-60	-94	center
-92	-84	-78	-84		center
-90	-84	-76	-68		center
-92	-88	-74	-60	-90	center
-90	-88	-78		-94	center
-92	-88	-76	-60	-90	center
-92	-88	-74			center
-92	-84	-78	-68	-88	center
-90	-84	-76	-66	-96	center
-90	-84	-78	-60	-88	center
	-88	-74	-58		center
-92	-88	-74	-60		center
-90	-84	-76	-68		center
	-82	-76	-68	-88	center
-90	-78	-74			center
-92	-80	-76	-60	-90	center
-90	-84	-76	-60	-94	center
-92	-78	-74	-60	-88	center
-90	-78	-76	-58	-88	center
-90	-78	-76	-68		center
-92	-82	-96	-68	-96	center
-88	-78	-74	-60	-90	center
	-82	-76	-60		center
-90	-88	-76		-96	center
	-78	-74	-60	-90	center
-88	-88	-74	-68	-90	center
-88	-84	-76	-60	-88	center
-90	-82	-74	-60	-96	center
-92	-82	-76	-60	-90	center
-90	-78		-60	-90	center
-90	-78	-78		-96	center
-92	-84	-74	-68	-90	center
-92	-88	-74	-68	-90	center
-90	-88	-78	-60	-94	center
-92	-80	-76	-60	-92	center
	-84	-76	-60	-90	center
-90	-88	-76	-68	-94	center
-90	-82	-78	-68	-96	center
-92	-82	-76	-60	-90	center
-92	-78	-76	-60	-96	center
	-80	-76	-60	-96	center
	-84	-76	-60	-88	center
	-88		-60	-90	center
-92	-88	-76	-68	-96	center
-90	-78	-78	-60	-88	center
-90	-90	-76	-60	-90	center
-90	-84		-60		center
-92	-84	-74	-60		center
-90				-94	center
-90	-80	-78	-68	-94	center
-88	-88	-76	-60		center
	-88	-76	-60	-90	center
-90	-80	-80	-60	-96	center
	-80	-76	-60		center
	-80		-68	-94	center
-92	-88	-78	-68	-94	center
-90	-84	-76	-60	-88	center
	-88	-78	-60	-96	center
-90	-82	-74	-60	-96	center
-90	-78	-78	-60		center
-90	-80	-78	-68	-94	center
	-88	-74	-68	-90	center
-90	-84		-60	-88	center
-92	-82	-78	-60	-96	center
-92	-80	-74	-60	-90	center
-90	-78	-76	-68	-96	center
-88	-84	-74	-68	-96	center
-90			-60		center
-92	-84	-76	-60	-90	center
	-84	-76	-60	-96	center
-92	-80	-74	-68	-90	center
-90	-84	-76	-68	-94	center
-92	-88	-76		-96	center
-92	-84	-74	-60	-90	center
-92	-80	-74	-60	-94	center
	-84	-76	-60	-88	center
	-78		-68	-94	center
-92	-82	-78		-88	center
-92	-84	-74	-60	-94	center
-92	-84	-78	-60	-90	center
-92	-78		-60		center
-92	-88	-74	-68	-90	center
-90	-88	-78	-66		center
	-84	-78	-60	-90	center
-92	-78		-60	-94	center
-92	-88		-60	-90	center
	-84	-78	-60	-88	center
	-88		-68	-88	center
-90	-78	-74	-68	-90	center
-90	-84	-78	-58	-90	center
-94	-82	-74	-60	-90	center
-92	-78	-76			center
	-84	-78	-60	-90	center
-90	-84	-78	-68	-90	center
-92	-80	-76	-68	-88	center
-88	-88		-60	-96	center
-92	-80		-60		center
-90	-84	-78	-60		center
-92	-84		-68		center
-92	-78	-78	-68	-88	center
-92	-88	-78		-96	center
-88	-80	-78	-60	-94	center
-90	-84	-78	-60		center
-88		-74	-66	-88	center
-92	-88	-74	-68	-90	center
-90	-80		-58	-96	center
-90	-88	-78	-60		center
-88	-80	-74	-60		center
-88	-78	-74	-68	-90	center
-90	-88	-74	-68		center
-92	-82	-76	-60	-88	center
	-88	-78	-60	-88	center
-88	-88	-74	-60	-90	center
-90	-86	-76		-88	center
-92	-88	-78	-68	-94	center
-90	-88	-74	-60	-96	center
	-84	-76	-60	-90	center
		-78	-60	-94	center
-90	-86	-76		-94	center
-90	-78	-76	-68	-94	center
-90	-88	-74	-60	-90	center
-90	-78	-78	-60	-96	center
-92	-82	-78	-60	-90	center
	-82	-76	-60	-96	center
-92	-80	-76	-66	-90	center
-90	-84	-76		-88	center
-90	-84	-74	-60		center
	-88	-76	-60	-96	center
-90	-78	-76	-60	-90	center
	-78	-74	-68	-94	center
-90		-76	-68	-88	center
-90	-84	-74			center
-92	-88	-76	-60	-90	center
-90	-84	-78	-60	-90	center
	-78			-94	center
-90	-88	-76	-68	-94	center
-90	-84	-74	-68	-90	center
-92	-88	-76		-90	center
-90	-88	-76	-60	-96	center
-92	-80	-76	-60	-90	center
-90	-84	-74	-60	-94	center
-90	-88	-78		-90	center
-90	-88	-76	-68	-88	center
-90	-88	-74	-68	-90	center
-90	-78	-76		-94	center
-90		-76	-60	-92	center
-92		-76	-60		center
-90	-80	-76	-60		center
-92	-78	-78	-60	-96	center
	-88	-76	-68	-94	center
-92	-84	-76	-66		center
-90	-88	-74	-60	-88	center
	-80	-74	-60	-90	center
-92	-78	-78	-58	-90	center
-88		-76	-60	-90	center
-86	-88	-76	-58		center
-90	-78	-74			center
	-88		-68	-90	center
-92	-78	-76	-60	-88	center
-94	-84	-80	-60		center
-92	-84	-76	-60		center
-92		-76	-58		center
-92	-84	-82	-60	-90	center
-90	-84	-76	-72	-90	center
-90	-78	-78	-72	-96	center
-92	-88			-96	center
-90	-76	-80	-58	-94	center
-90	-88	-76	-58	-92	center
-88	-84	-82	-60	-92	center
-90	-78		-58		center
-88	-78	-76	-68	-94	center
-92	-80	-74		-94	center
-88	-90	-76	-58		center
